ANO,MES,DIA,HORA,DIA_SEMANA,ESTACION,SO2,NO2,PM2.5,PM10,O3,TEMPERATURA,PRECIPITACION,DIR_VIENTO,VEL_VIENTO,ICA_SO2,ICA_PM10,ICA_O3,ICA_NO2,ICA
2022.0,10.0,29.0,21,Sabado,8.0,1.0,48.0,15.0,24.0,47.48,19.0,0.0,4.0,1.9,0.8,48.0,39.57,120.0,52.09
2022.0,10.0,29.0,22,Sabado,8.0,1.0,44.0,16.0,23.0,45.15,19.0,0.0,4.0,1.9,0.8,46.0,37.62,110.0,48.6
2022.0,10.0,29.0,23,Sabado,8.0,1.0,42.0,17.0,24.0,37.25,19.0,0.0,4.0,1.9,0.8,48.0,31.04,105.0,46.21
2022.0,10.0,30.0,0,Domingo,8.0,1.0,46.0,11.0,19.0,28.19,15.7,0.0,5.0,1.1,0.8,38.0,23.49,115.0,44.32
2022.0,10.0,30.0,1,Domingo,8.0,1.0,50.0,11.0,19.0,21.22,15.7,0.0,5.0,1.1,0.8,38.0,17.68,125.0,45.37
2022.0,10.0,30.0,2,Domingo,8.0,1.0,54.0,8.0,16.0,14.34,15.7,0.0,5.0,1.1,0.8,32.0,11.95,135.0,44.94
2022.0,10.0,30.0,3,Domingo,8.0,1.0,32.0,11.0,17.0,26.78,15.7,0.0,5.0,1.1,0.8,34.0,22.32,80.0,34.28
2022.0,10.0,30.0,4,Domingo,8.0,1.0,29.0,11.0,15.0,26.96,15.7,0.0,5.0,1.1,0.8,30.0,22.47,72.5,31.44
2022.0,10.0,30.0,5,Domingo,8.0,1.0,22.0,10.0,15.0,33.27,15.7,0.0,5.0,1.1,0.8,30.0,27.73,55.0,28.38
2022.0,10.0,30.0,6,Domingo,8.0,1.0,16.0,9.0,14.0,38.94,15.7,0.0,5.0,1.1,0.8,28.0,32.45,40.0,25.31
2022.0,10.0,30.0,7,Domingo,8.0,1.0,18.0,14.0,19.0,36.18,15.7,0.0,5.0,1.1,0.8,38.0,30.15,45.0,28.49
2022.0,10.0,30.0,8,Domingo,8.0,1.0,20.0,14.0,18.0,34.81,15.7,0.0,5.0,1.1,0.8,36.0,29.01,50.0,28.95
2022.0,10.0,30.0,9,Domingo,8.0,1.0,19.0,12.0,17.0,35.04,15.7,0.0,5.0,1.1,0.8,34.0,29.2,47.5,27.88
2022.0,10.0,30.0,10,Domingo,8.0,1.0,22.0,10.0,15.0,40.1,15.7,0.0,5.0,1.1,0.8,30.0,33.42,55.0,29.8
2022.0,10.0,30.0,11,Domingo,8.0,1.0,22.0,12.0,18.0,45.25,15.7,0.0,5.0,1.1,0.8,36.0,37.71,55.0,32.38
2022.0,10.0,30.0,12,Domingo,8.0,1.0,26.0,18.0,27.0,45.4,15.7,0.0,5.0,1.1,0.8,54.0,37.83,65.0,39.41
2022.0,10.0,30.0,13,Domingo,8.0,1.0,29.0,13.0,23.0,45.51,15.7,0.0,5.0,1.1,0.8,46.0,37.92,72.5,39.3
2022.0,10.0,30.0,14,Domingo,8.0,1.0,29.0,20.0,30.0,43.74,15.7,0.0,5.0,1.1,0.8,60.0,36.45,72.5,42.44
2022.0,10.0,30.0,15,Domingo,8.0,1.0,25.0,16.0,24.0,50.55,15.7,0.0,5.0,1.1,0.8,48.0,42.12,62.5,38.35
2022.0,10.0,30.0,16,Domingo,8.0,1.0,24.0,16.0,24.0,54.6,15.7,0.0,5.0,1.1,0.8,48.0,45.5,60.0,38.58
2022.0,10.0,30.0,17,Domingo,8.0,1.0,31.0,16.0,24.0,47.61,15.7,0.0,5.0,1.1,0.8,48.0,39.67,77.5,41.49
2022.0,10.0,30.0,18,Domingo,8.0,1.0,36.0,16.0,27.0,38.25,15.7,0.0,5.0,1.1,0.8,54.0,31.87,90.0,44.17
2022.0,10.0,30.0,19,Domingo,8.0,1.0,56.0,16.0,29.0,17.41,15.7,0.0,5.0,1.1,0.8,58.0,14.51,140.0,53.33
2022.0,10.0,30.0,20,Domingo,8.0,1.0,60.0,18.0,27.0,12.81,15.7,0.0,5.0,1.1,0.8,54.0,10.68,150.0,53.87
2022.0,10.0,30.0,21,Domingo,8.0,1.0,60.0,18.0,28.0,10.69,15.7,0.0,5.0,1.1,0.8,56.0,8.91,150.0,53.93
2022.0,10.0,30.0,22,Domingo,8.0,1.0,57.0,13.0,20.0,10.16,15.7,0.0,5.0,1.1,0.8,40.0,8.47,142.5,47.94
2022.0,10.0,30.0,23,Domingo,8.0,1.0,65.0,14.0,21.0,2.48,15.7,0.0,5.0,1.1,0.8,42.0,2.07,162.5,51.84
2022.0,10.0,31.0,0,Lunes,8.0,1.0,62.0,17.0,24.0,3.09,14.1,1.4,22.0,1.4,0.8,48.0,2.58,155.0,51.6
2022.0,10.0,31.0,1,Lunes,8.0,1.0,56.0,15.0,22.0,4.72,14.1,1.4,22.0,1.4,0.8,44.0,3.93,140.0,47.18
2022.0,10.0,31.0,2,Lunes,8.0,2.0,47.0,20.0,27.0,8.67,14.1,1.4,22.0,1.4,1.6,54.0,7.22,117.5,45.08
2022.0,10.0,31.0,3,Lunes,8.0,2.0,27.0,19.0,25.0,23.65,14.1,1.4,22.0,1.4,1.6,50.0,19.71,67.5,34.7
2022.0,10.0,31.0,4,Lunes,8.0,1.0,15.0,14.0,19.0,32.1,14.1,1.4,22.0,1.4,0.8,38.0,26.75,37.5,25.76
2022.0,10.0,31.0,5,Lunes,8.0,1.0,15.0,15.0,19.0,28.21,14.1,1.4,22.0,1.4,0.8,38.0,23.51,37.5,24.95
2022.0,10.0,31.0,6,Lunes,8.0,1.0,20.0,12.0,17.0,19.7,14.1,1.4,22.0,1.4,0.8,34.0,16.42,50.0,25.3
2022.0,10.0,31.0,7,Lunes,8.0,1.0,31.0,14.0,19.0,13.2,14.1,1.4,22.0,1.4,0.8,38.0,11.0,77.5,31.82
2022.0,10.0,31.0,8,Lunes,8.0,1.0,42.0,11.0,18.0,9.19,14.1,1.4,22.0,1.4,0.8,36.0,7.66,105.0,37.36
2022.0,10.0,31.0,9,Lunes,8.0,1.66,29.98,11.0,20.0,45.05,14.1,1.4,22.0,1.4,1.33,40.0,37.54,74.95,38.46
2022.0,10.0,31.0,10,Lunes,8.0,1.68,30.65,14.0,22.0,45.71,14.1,1.4,22.0,1.4,1.34,44.0,38.09,76.62,40.01
2022.0,10.0,31.0,11,Lunes,8.0,1.69,31.33,16.0,23.0,46.36,14.1,1.4,22.0,1.4,1.35,46.0,38.63,78.32,41.08
2022.0,10.0,31.0,12,Lunes,8.0,1.71,32.01,19.0,28.0,47.02,14.1,1.4,22.0,1.4,1.37,56.0,39.18,80.02,44.14
2022.0,10.0,31.0,13,Lunes,8.0,1.73,32.68,19.0,29.0,47.67,14.1,1.4,22.0,1.4,1.38,58.0,39.72,81.7,45.2
2022.0,10.0,31.0,14,Lunes,8.0,1.0,46.0,16.0,28.0,12.78,14.1,1.4,22.0,1.4,0.8,56.0,10.65,115.0,45.61
2022.0,10.0,31.0,15,Lunes,8.0,1.0,46.0,24.0,35.0,14.08,14.1,1.4,22.0,1.4,0.8,70.0,11.73,115.0,49.38
2022.0,10.0,31.0,16,Lunes,8.0,1.0,42.0,22.0,28.0,20.33,14.1,1.4,22.0,1.4,0.8,56.0,16.94,105.0,44.68
2022.0,10.0,31.0,17,Lunes,8.0,1.0,56.0,23.0,27.0,10.1,14.1,1.4,22.0,1.4,0.8,54.0,8.42,140.0,50.8
2022.0,10.0,31.0,18,Lunes,8.0,1.0,41.0,16.0,20.0,22.18,14.1,1.4,22.0,1.4,0.8,40.0,18.48,102.5,40.44
2022.0,10.0,31.0,19,Lunes,8.0,1.0,35.0,5.0,7.0,28.0,14.1,1.4,22.0,1.4,0.8,14.0,23.33,87.5,31.41
2022.0,10.0,31.0,20,Lunes,8.0,1.0,37.0,7.0,10.0,22.01,14.1,1.4,22.0,1.4,0.8,20.0,18.34,92.5,32.91
2022.0,10.0,31.0,21,Lunes,8.0,1.0,41.0,6.0,10.0,16.9,14.1,1.4,22.0,1.4,0.8,20.0,14.08,102.5,34.34
2022.0,10.0,31.0,22,Lunes,8.0,1.0,36.0,13.0,18.0,19.33,14.1,1.4,22.0,1.4,0.8,36.0,16.11,90.0,35.73
2022.0,10.0,31.0,23,Lunes,8.0,1.0,40.0,14.0,18.0,15.95,14.1,1.4,22.0,1.4,0.8,36.0,13.29,100.0,37.52
2022.0,11.0,1.0,0,Martes,8.0,1.0,42.0,10.0,14.0,12.88,16.2,0.0,24.0,1.4,0.8,28.0,10.73,105.0,36.13
2022.0,11.0,1.0,1,Martes,8.0,1.0,42.0,10.0,14.0,11.77,16.2,0.0,24.0,1.4,0.8,28.0,9.81,105.0,35.9
2022.0,11.0,1.0,2,Martes,8.0,1.0,37.0,12.0,16.0,14.99,16.2,0.0,24.0,1.4,0.8,32.0,12.49,92.5,34.45
2022.0,11.0,1.0,3,Martes,8.0,1.0,40.0,11.0,15.0,8.66,16.2,0.0,24.0,1.4,0.8,30.0,7.22,100.0,34.51
2022.0,11.0,1.0,4,Martes,8.0,1.0,35.0,12.0,15.0,14.06,16.2,0.0,24.0,1.4,0.8,30.0,11.72,87.5,32.51
2022.0,11.0,1.0,5,Martes,8.0,1.0,34.0,10.0,14.0,13.67,16.2,0.0,24.0,1.4,0.8,28.0,11.39,85.0,31.3
2022.0,11.0,1.0,6,Martes,8.0,1.0,28.0,8.0,11.0,16.05,16.2,0.0,24.0,1.4,0.8,22.0,13.38,70.0,26.54
2022.0,11.0,1.0,7,Martes,8.0,1.0,37.0,10.0,14.0,5.51,16.2,0.0,24.0,1.4,0.8,28.0,4.59,92.5,31.47
2022.0,11.0,1.0,8,Martes,8.0,1.0,36.0,11.0,15.0,6.27,16.2,0.0,24.0,1.4,0.8,30.0,5.22,90.0,31.51
2022.0,11.0,1.0,9,Martes,8.0,1.0,34.0,15.0,21.0,12.3,16.2,0.0,24.0,1.4,0.8,42.0,10.25,85.0,34.51
2022.0,11.0,1.0,10,Martes,8.0,1.0,21.0,16.0,21.0,39.71,16.2,0.0,24.0,1.4,0.8,42.0,33.09,52.5,32.1
2022.0,11.0,1.0,11,Martes,8.0,1.0,16.0,6.0,10.0,54.71,16.2,0.0,24.0,1.4,0.8,20.0,45.59,40.0,26.6
2022.0,11.0,1.0,12,Martes,8.0,1.0,13.0,11.0,14.0,61.11,16.2,0.0,24.0,1.4,0.8,28.0,50.92,32.5,28.06
2022.0,11.0,1.0,13,Martes,8.0,1.0,14.0,2.0,3.0,63.05,16.2,0.0,24.0,1.4,0.8,6.0,52.54,35.0,23.58
2022.0,11.0,1.0,14,Martes,8.0,1.0,17.0,5.0,9.0,61.23,16.2,0.0,24.0,1.4,0.8,18.0,51.02,42.5,28.08
2022.0,11.0,1.0,15,Martes,8.0,1.0,10.0,1.0,2.0,67.71,16.2,0.0,24.0,1.4,0.8,4.0,56.42,25.0,21.56
2022.0,11.0,1.0,16,Martes,8.0,1.0,13.0,2.0,2.0,64.06,16.2,0.0,24.0,1.4,0.8,4.0,53.38,32.5,22.67
2022.0,11.0,1.0,17,Martes,8.0,1.0,21.0,5.0,8.0,56.02,16.2,0.0,24.0,1.4,0.8,16.0,46.68,52.5,29.0
2022.0,11.0,1.0,18,Martes,8.0,1.0,37.0,12.0,17.0,37.15,16.2,0.0,24.0,1.4,0.8,34.0,30.96,92.5,39.56
2022.0,11.0,1.0,19,Martes,8.0,1.0,62.0,4.0,11.0,13.88,16.2,0.0,24.0,1.4,0.8,22.0,11.57,155.0,47.34
2022.0,11.0,1.0,20,Martes,8.0,1.0,68.0,7.0,14.0,6.6,16.2,0.0,24.0,1.4,0.8,28.0,5.5,170.0,51.08
2022.0,11.0,1.0,21,Martes,8.0,1.0,55.0,8.0,14.0,15.22,16.2,0.0,24.0,1.4,0.8,28.0,12.68,137.5,44.74
2022.0,11.0,1.0,22,Martes,8.0,1.0,58.0,9.0,12.0,10.62,16.2,0.0,24.0,1.4,0.8,24.0,8.85,145.0,44.66
2022.0,11.0,1.0,23,Martes,8.0,1.0,47.0,9.0,11.0,15.82,16.2,0.0,24.0,1.4,0.8,22.0,13.18,117.5,38.37
2022.0,11.0,2.0,0,Miercoles,8.0,1.0,26.0,8.0,11.0,26.14,15.6,0.0,4.0,1.1,0.8,22.0,21.78,65.0,27.4
2022.0,11.0,2.0,1,Miercoles,8.0,1.0,19.0,7.0,9.0,32.07,15.6,0.0,4.0,1.1,0.8,18.0,26.72,47.5,23.26
2022.0,11.0,2.0,2,Miercoles,8.0,1.0,20.0,7.0,9.0,35.82,15.6,0.0,4.0,1.1,0.8,18.0,29.85,50.0,24.66
2022.0,11.0,2.0,3,Miercoles,8.0,1.0,10.0,4.0,5.0,42.97,15.6,0.0,4.0,1.1,0.8,10.0,35.81,25.0,17.9
2022.0,11.0,2.0,4,Miercoles,8.0,1.0,8.0,2.0,3.0,44.92,15.6,0.0,4.0,1.1,0.8,6.0,37.43,20.0,16.06
2022.0,11.0,2.0,5,Miercoles,8.0,1.0,11.0,3.0,4.0,40.26,15.6,0.0,4.0,1.1,0.8,8.0,33.55,27.5,17.46
2022.0,11.0,2.0,6,Miercoles,8.0,1.0,24.0,3.0,5.0,24.68,15.6,0.0,4.0,1.1,0.8,10.0,20.57,60.0,22.84
2022.0,11.0,2.0,7,Miercoles,8.0,1.0,44.0,4.0,6.0,8.47,15.6,0.0,4.0,1.1,0.8,12.0,7.06,110.0,32.47
2022.0,11.0,2.0,8,Miercoles,8.0,1.0,51.0,10.0,13.0,5.94,15.6,0.0,4.0,1.1,0.8,26.0,4.95,127.5,39.81
2022.0,11.0,2.0,9,Miercoles,8.0,1.0,43.0,9.0,14.0,15.95,15.6,0.0,4.0,1.1,0.8,28.0,13.29,107.5,37.4
2022.0,11.0,2.0,10,Miercoles,8.0,1.0,35.0,8.0,13.0,23.27,15.6,0.0,4.0,1.1,0.8,26.0,19.39,87.5,33.42
2022.0,11.0,2.0,11,Miercoles,8.0,2.0,39.0,3.0,8.0,27.9,15.6,0.0,4.0,1.1,1.6,16.0,23.25,97.5,34.59
2022.0,11.0,2.0,12,Miercoles,8.0,1.0,35.0,9.0,14.0,40.91,15.6,0.0,4.0,1.1,0.8,28.0,34.09,87.5,37.6
2022.0,11.0,2.0,13,Miercoles,8.0,1.0,33.0,8.0,13.0,50.58,15.6,0.0,4.0,1.1,0.8,26.0,42.15,82.5,37.86
2022.0,11.0,2.0,14,Miercoles,8.0,1.0,34.0,5.0,11.0,50.95,15.6,0.0,4.0,1.1,0.8,22.0,42.46,85.0,37.56
2022.0,11.0,2.0,15,Miercoles,8.0,1.0,25.0,8.0,14.0,61.05,15.6,0.0,4.0,1.1,0.8,28.0,50.87,62.5,35.54
2022.0,11.0,2.0,16,Miercoles,8.0,1.0,32.0,2.0,6.0,55.36,15.6,0.0,4.0,1.1,0.8,12.0,46.13,80.0,34.73
2022.0,11.0,2.0,17,Miercoles,8.0,1.0,38.0,2.0,8.0,46.19,15.6,0.0,4.0,1.1,0.8,16.0,38.49,95.0,37.57
2022.0,11.0,2.0,18,Miercoles,8.0,1.0,55.0,7.0,12.0,28.21,15.6,0.0,4.0,1.1,0.8,24.0,23.51,137.5,46.45
2022.0,11.0,2.0,19,Miercoles,8.0,2.0,82.0,6.0,13.0,5.04,15.6,0.0,4.0,1.1,1.6,26.0,4.2,205.0,59.2
2022.0,11.0,2.0,20,Miercoles,8.0,2.0,84.0,10.0,22.0,2.37,15.6,0.0,4.0,1.1,1.6,44.0,1.98,210.0,64.4
2022.0,11.0,2.0,21,Miercoles,8.0,1.0,76.0,11.0,23.0,5.06,15.6,0.0,4.0,1.1,0.8,46.0,4.22,190.0,60.26
2022.0,11.0,2.0,22,Miercoles,8.0,1.0,72.0,12.0,20.0,4.86,15.6,0.0,4.0,1.1,0.8,40.0,4.05,180.0,56.21
2022.0,11.0,2.0,23,Miercoles,8.0,2.0,82.0,14.0,21.0,1.03,15.6,0.0,4.0,1.1,1.6,42.0,0.86,205.0,62.36
2022.0,11.0,3.0,0,Jueves,8.0,2.0,75.0,15.0,22.0,0.98,15.6,0.0,4.0,1.1,1.6,44.0,0.82,187.5,58.48
2022.0,11.0,3.0,1,Jueves,8.0,2.0,76.0,16.0,21.0,6.8,15.6,0.0,4.0,1.1,1.6,42.0,5.67,190.0,59.82
2022.0,11.0,3.0,2,Jueves,8.0,2.0,74.0,16.0,22.0,5.05,15.6,0.0,4.0,1.1,1.6,44.0,4.21,185.0,58.7
2022.0,11.0,3.0,3,Jueves,8.0,2.0,68.0,14.0,20.0,1.04,15.6,0.0,4.0,1.1,1.6,40.0,0.87,170.0,53.12
2022.0,11.0,3.0,4,Jueves,8.0,2.0,64.0,9.0,13.0,1.0,15.6,0.0,4.0,1.1,1.6,26.0,0.83,160.0,47.11
2022.0,11.0,3.0,5,Jueves,8.0,2.0,58.0,8.0,12.0,1.0,15.6,0.0,4.0,1.1,1.6,24.0,0.83,145.0,42.86
2022.0,11.0,3.0,6,Jueves,8.0,2.0,55.0,7.0,11.0,0.99,15.6,0.0,4.0,1.1,1.6,22.0,0.82,137.5,40.48
2022.0,11.0,3.0,7,Jueves,8.0,2.0,55.0,9.0,14.0,2.3,15.6,0.0,4.0,1.1,1.6,28.0,1.92,137.5,42.26
2022.0,11.0,3.0,8,Jueves,8.0,1.0,51.0,10.0,16.0,6.31,15.6,0.0,4.0,1.1,0.8,32.0,5.26,127.5,41.39
2022.0,11.0,3.0,9,Jueves,8.0,1.0,44.0,11.0,16.0,14.74,15.6,0.0,4.0,1.1,0.8,32.0,12.28,110.0,38.77
2022.0,11.0,3.0,10,Jueves,8.0,1.0,44.0,9.0,13.0,19.52,15.6,0.0,4.0,1.1,0.8,26.0,16.27,110.0,38.27
2022.0,11.0,3.0,11,Jueves,8.0,1.0,36.0,12.0,16.0,28.67,15.6,0.0,4.0,1.1,0.8,32.0,23.89,90.0,36.67
2022.0,11.0,3.0,12,Jueves,8.0,1.0,33.0,13.0,17.0,49.42,15.6,0.0,4.0,1.1,0.8,34.0,41.18,82.5,39.62
2022.0,11.0,3.0,13,Jueves,8.0,1.0,27.0,2.0,4.0,60.96,15.6,0.0,4.0,1.1,0.8,8.0,50.8,67.5,31.78
2022.0,11.0,3.0,14,Jueves,8.0,1.0,31.0,6.0,9.0,57.7,15.6,0.0,4.0,1.1,0.8,18.0,48.08,77.5,36.1
2022.0,11.0,3.0,15,Jueves,8.0,1.0,28.0,8.0,12.0,56.94,15.6,0.0,4.0,1.1,0.8,24.0,47.45,70.0,35.56
2022.0,11.0,3.0,16,Jueves,8.0,1.0,29.0,1.0,1.0,54.61,15.6,0.0,4.0,1.1,0.8,2.0,45.51,72.5,30.2
2022.0,11.0,3.0,17,Jueves,8.0,1.0,33.0,1.0,2.0,47.06,15.6,0.0,4.0,1.1,0.8,4.0,39.22,82.5,31.63
2022.0,11.0,3.0,18,Jueves,8.0,1.0,36.0,5.0,9.0,42.31,15.6,0.0,4.0,1.1,0.8,18.0,35.26,90.0,36.02
2022.0,11.0,3.0,19,Jueves,8.0,1.0,31.0,3.0,5.0,39.57,15.6,0.0,4.0,1.1,0.8,10.0,32.98,77.5,30.32
2022.0,11.0,3.0,20,Jueves,8.0,1.0,32.0,3.0,4.0,34.98,15.6,0.0,4.0,1.1,0.8,8.0,29.15,80.0,29.49
2022.0,11.0,3.0,21,Jueves,8.0,1.0,26.0,4.0,6.0,37.09,15.6,0.0,4.0,1.1,0.8,12.0,30.91,65.0,27.18
2022.0,11.0,3.0,22,Jueves,8.0,1.0,23.0,6.0,9.0,37.71,15.6,0.0,4.0,1.1,0.8,18.0,31.43,57.5,26.93
2022.0,11.0,3.0,23,Jueves,8.0,1.0,18.0,3.0,5.0,40.35,15.6,0.0,4.0,1.1,0.8,10.0,33.62,45.0,22.36
2022.0,11.0,4.0,0,Viernes,8.0,1.0,16.0,2.0,4.0,40.22,15.6,0.0,4.0,1.1,0.8,8.0,33.52,40.0,20.58
2022.0,11.0,4.0,1,Viernes,8.0,1.0,8.0,3.0,5.0,43.45,15.6,0.0,4.0,1.1,0.8,10.0,36.21,20.0,16.75
2022.0,11.0,4.0,2,Viernes,8.0,1.0,10.0,1.0,1.0,36.97,15.6,0.0,4.0,1.1,0.8,2.0,30.81,25.0,14.65
2022.0,11.0,4.0,3,Viernes,8.0,1.0,15.0,1.0,1.0,29.81,15.6,0.0,4.0,1.1,0.8,2.0,24.84,37.5,16.28
2022.0,11.0,4.0,4,Viernes,8.0,1.0,12.0,1.0,2.0,31.54,15.6,0.0,4.0,1.1,0.8,4.0,26.28,30.0,15.27
2022.0,11.0,4.0,5,Viernes,8.0,1.0,24.0,1.0,1.0,35.36,15.6,0.0,4.0,1.1,0.8,2.0,29.47,60.0,23.07
2022.0,11.0,4.0,6,Viernes,8.0,1.0,24.0,1.0,1.0,38.02,15.6,0.0,4.0,1.1,0.8,2.0,31.68,60.0,23.62
2022.0,11.0,4.0,7,Viernes,8.0,1.0,48.0,3.0,5.0,15.26,15.6,0.0,4.0,1.1,0.8,10.0,12.72,120.0,35.88
2022.0,11.0,4.0,8,Viernes,8.0,2.0,66.0,3.0,7.0,8.28,15.6,0.0,4.0,1.1,1.6,14.0,6.9,165.0,46.88
2022.0,11.0,4.0,9,Viernes,8.0,1.0,46.0,5.0,9.0,29.44,15.6,0.0,4.0,1.1,0.8,18.0,24.53,115.0,39.58
2022.0,11.0,4.0,10,Viernes,8.0,1.0,36.0,1.0,5.0,38.46,15.6,0.0,4.0,1.1,0.8,10.0,32.05,90.0,33.21
2022.0,11.0,4.0,11,Viernes,8.0,1.0,23.0,1.0,3.0,52.4,15.6,0.0,4.0,1.1,0.8,6.0,43.67,57.5,26.99
2022.0,11.0,4.0,12,Viernes,8.0,1.0,30.0,1.0,1.0,46.73,15.6,0.0,4.0,1.1,0.8,2.0,38.94,75.0,29.18
2022.0,11.0,4.0,13,Viernes,8.0,1.0,33.0,2.0,3.0,46.76,15.6,0.0,4.0,1.1,0.8,6.0,38.97,82.5,32.07
2022.0,11.0,4.0,14,Viernes,8.0,1.0,41.0,8.0,13.0,39.76,15.6,0.0,4.0,1.1,0.8,26.0,33.13,102.5,40.61
2022.0,11.0,4.0,15,Viernes,8.0,1.0,37.0,3.0,4.0,46.08,15.6,0.0,4.0,1.1,0.8,8.0,38.4,92.5,34.92
2022.0,11.0,4.0,16,Viernes,8.0,2.0,46.0,5.0,7.0,41.47,15.6,0.0,4.0,1.1,1.6,14.0,34.56,115.0,41.29
2022.0,11.0,4.0,17,Viernes,8.0,2.0,55.0,6.0,9.0,30.4,15.6,0.0,4.0,1.1,1.6,18.0,25.33,137.5,45.61
2022.0,11.0,4.0,18,Viernes,8.0,2.0,47.0,4.0,7.0,34.59,15.6,0.0,4.0,1.1,1.6,14.0,28.82,117.5,40.48
2022.0,11.0,4.0,19,Viernes,8.0,1.0,42.0,4.0,8.0,36.66,15.6,0.0,4.0,1.1,0.8,16.0,30.55,105.0,38.09
2022.0,11.0,4.0,20,Viernes,8.0,1.0,45.0,4.0,7.0,32.57,15.6,0.0,4.0,1.1,0.8,14.0,27.14,112.5,38.61
2022.0,11.0,4.0,21,Viernes,8.0,1.0,44.0,5.0,8.0,30.38,15.6,0.0,4.0,1.1,0.8,16.0,25.32,110.0,38.03
2022.0,11.0,4.0,22,Viernes,8.0,1.0,41.0,6.0,9.0,29.98,15.6,0.0,4.0,1.1,0.8,18.0,24.98,102.5,36.57
2022.0,11.0,4.0,23,Viernes,8.0,1.0,62.0,4.0,8.0,8.32,15.6,0.0,4.0,1.1,0.8,16.0,6.93,155.0,44.68
2022.0,11.0,5.0,0,Sabado,8.0,1.0,50.0,7.0,11.0,19.67,15.6,0.0,4.0,1.1,0.8,22.0,16.39,125.0,41.05
2022.0,11.0,5.0,1,Sabado,8.0,1.0,53.0,9.0,13.0,16.91,15.6,0.0,4.0,1.1,0.8,26.0,14.09,132.5,43.35
2022.0,11.0,5.0,2,Sabado,8.0,1.0,38.0,4.0,8.0,25.05,15.6,0.0,4.0,1.1,0.8,16.0,20.88,95.0,33.17
2022.0,11.0,5.0,3,Sabado,8.0,1.0,25.0,3.0,6.0,35.94,15.6,0.0,4.0,1.1,0.8,12.0,29.95,62.5,26.31
2022.0,11.0,5.0,4,Sabado,8.0,1.0,28.0,4.0,5.0,25.63,15.6,0.0,4.0,1.1,0.8,10.0,21.36,70.0,25.54
2022.0,11.0,5.0,5,Sabado,8.0,1.0,17.0,4.0,4.0,37.23,15.6,0.0,4.0,1.1,0.8,8.0,31.02,42.5,20.58
2022.0,11.0,5.0,6,Sabado,8.0,1.0,18.0,3.0,4.0,35.86,15.6,0.0,4.0,1.1,0.8,8.0,29.88,45.0,20.92
2022.0,11.0,5.0,7,Sabado,8.0,1.0,30.0,4.0,6.0,21.73,15.6,0.0,4.0,1.1,0.8,12.0,18.11,75.0,26.48
2022.0,11.0,5.0,8,Sabado,8.0,1.0,33.0,2.0,6.0,18.63,15.6,0.0,4.0,1.1,0.8,12.0,15.52,82.5,27.7
2022.0,11.0,5.0,9,Sabado,8.0,1.0,29.0,2.0,5.0,28.79,15.6,0.0,4.0,1.1,0.8,10.0,23.99,72.5,26.82
2022.0,11.0,5.0,10,Sabado,8.0,1.0,23.0,1.0,4.0,41.69,15.6,0.0,4.0,1.1,0.8,8.0,34.74,57.5,25.26
2022.0,11.0,5.0,11,Sabado,8.0,1.0,30.0,6.0,9.0,36.2,15.6,0.0,4.0,1.1,0.8,18.0,30.17,75.0,30.99
2022.0,11.0,5.0,12,Sabado,8.0,1.0,29.0,9.0,15.0,47.99,15.6,0.0,4.0,1.1,0.8,30.0,39.99,72.5,35.82
2022.0,11.0,5.0,13,Sabado,8.0,2.0,28.0,4.0,9.0,53.39,15.6,0.0,4.0,1.1,1.6,18.0,44.49,70.0,33.52
2022.0,11.0,5.0,14,Sabado,8.0,1.0,32.0,8.0,12.0,54.33,15.6,0.0,4.0,1.1,0.8,24.0,45.28,80.0,37.52
2022.0,11.0,5.0,15,Sabado,8.0,1.0,36.0,14.0,19.0,54.84,15.6,0.0,4.0,1.1,0.8,38.0,45.7,90.0,43.62
2022.0,11.0,5.0,16,Sabado,8.0,1.0,32.0,13.0,20.0,56.79,15.6,0.0,4.0,1.1,0.8,40.0,47.32,80.0,42.03
2022.0,11.0,5.0,17,Sabado,8.0,1.0,42.0,4.0,10.0,44.51,15.6,0.0,4.0,1.1,0.8,20.0,37.09,105.0,40.72
2022.0,11.0,5.0,18,Sabado,8.0,2.0,52.0,6.0,14.0,31.53,15.6,0.0,4.0,1.1,1.6,28.0,26.28,130.0,46.47
2022.0,11.0,5.0,19,Sabado,8.0,2.0,81.0,11.0,20.0,8.39,15.6,0.0,4.0,1.1,1.6,40.0,6.99,202.5,62.77
2022.0,11.0,5.0,20,Sabado,8.0,2.0,93.0,12.0,21.0,2.1,15.6,0.0,4.0,1.1,1.6,42.0,1.75,232.5,69.46
2022.0,11.0,5.0,21,Sabado,8.0,2.0,91.0,16.0,25.0,2.32,15.6,0.0,4.0,1.1,1.6,50.0,1.93,227.5,70.26
2022.0,11.0,5.0,22,Sabado,8.0,3.0,97.0,21.0,30.0,2.05,15.6,0.0,4.0,1.1,2.4,60.0,1.71,242.5,76.65
2022.0,11.0,5.0,23,Sabado,8.0,3.0,98.0,30.0,42.0,2.23,15.6,0.0,4.0,1.1,2.4,84.0,1.86,245.0,83.32
2022.0,11.0,6.0,0,Domingo,8.0,2.0,80.0,22.0,31.0,1.53,15.6,0.0,4.0,1.1,1.6,62.0,1.28,200.0,66.22
2022.0,11.0,6.0,1,Domingo,8.0,2.0,66.0,15.0,20.0,1.48,15.6,0.0,4.0,1.1,1.6,40.0,1.23,165.0,51.96
