FECHA,ANO,MES,DIA,HORA,DIA_SEMANA,ESTACION,SO2,NO2,PM2.5,PM10,O3
2022-08-13 12:00:00,2022.0,8.0,13.0,12,Sabado,8.0,1.0,13.0,,,67.82
2022-08-13 13:00:00,2022.0,8.0,13.0,13,Sabado,8.0,1.0,9.0,,,72.81
2022-08-13 14:00:00,2022.0,8.0,13.0,14,Sabado,8.0,1.0,11.0,,,71.07
2022-08-13 15:00:00,2022.0,8.0,13.0,15,Sabado,8.0,1.0,11.0,,,69.57
2022-08-13 16:00:00,2022.0,8.0,13.0,16,Sabado,8.0,1.0,11.0,,,70.69
2022-08-13 17:00:00,2022.0,8.0,13.0,17,Sabado,8.0,1.0,10.0,,,72.04
2022-08-13 18:00:00,2022.0,8.0,13.0,18,Sabado,8.0,1.0,12.0,,,68.66
2022-08-13 19:00:00,2022.0,8.0,13.0,19,Sabado,8.0,1.0,11.0,,,74.7
2022-08-13 20:00:00,2022.0,8.0,13.0,20,Sabado,8.0,1.0,12.0,,,71.63
2022-08-13 21:00:00,2022.0,8.0,13.0,21,Sabado,8.0,1.0,12.0,,,69.96
2022-08-13 22:00:00,2022.0,8.0,13.0,22,Sabado,8.0,1.0,14.0,,,63.33
2022-08-13 23:00:00,2022.0,8.0,13.0,23,Sabado,8.0,1.0,19.0,,,54.4
2022-08-14 00:00:00,2022.0,8.0,14.0,0,Domingo,8.0,1.0,19.0,,,49.48
2022-08-14 01:00:00,2022.0,8.0,14.0,1,Domingo,8.0,1.0,18.0,,,42.02
2022-08-14 02:00:00,2022.0,8.0,14.0,2,Domingo,8.0,1.0,18.0,,,37.97
2022-08-14 03:00:00,2022.0,8.0,14.0,3,Domingo,8.0,1.0,18.0,,,35.82
2022-08-14 04:00:00,2022.0,8.0,14.0,4,Domingo,8.0,1.0,15.0,,,36.29
2022-08-14 05:00:00,2022.0,8.0,14.0,5,Domingo,8.0,1.0,19.0,,,29.09
2022-08-14 06:00:00,2022.0,8.0,14.0,6,Domingo,8.0,1.0,19.0,,,28.59
2022-08-14 07:00:00,2022.0,8.0,14.0,7,Domingo,8.0,1.0,26.0,,,18.69
2022-08-14 08:00:00,2022.0,8.0,14.0,8,Domingo,8.0,1.0,31.0,,,20.15
2022-08-14 09:00:00,2022.0,8.0,14.0,9,Domingo,8.0,1.0,29.0,,,34.56
2022-08-14 10:00:00,2022.0,8.0,14.0,10,Domingo,8.0,1.0,18.0,,,63.57
2022-08-14 11:00:00,2022.0,8.0,14.0,11,Domingo,8.0,1.0,14.0,,,85.22
2022-08-14 12:00:00,2022.0,8.0,14.0,12,Domingo,8.0,1.0,11.0,,,90.95
2022-08-14 13:00:00,2022.0,8.0,14.0,13,Domingo,8.0,1.0,12.0,,,93.55
2022-08-14 14:00:00,2022.0,8.0,14.0,14,Domingo,8.0,1.0,13.0,,,97.5
2022-08-14 15:00:00,2022.0,8.0,14.0,15,Domingo,8.0,1.0,10.0,,,101.71
2022-08-14 16:00:00,2022.0,8.0,14.0,16,Domingo,8.0,1.0,13.0,,,98.29
2022-08-14 17:00:00,2022.0,8.0,14.0,17,Domingo,8.0,1.0,13.0,,,97.04
2022-08-14 18:00:00,2022.0,8.0,14.0,18,Domingo,8.0,1.0,15.0,,,96.06
2022-08-14 19:00:00,2022.0,8.0,14.0,19,Domingo,8.0,1.0,18.0,,,92.57
2022-08-14 20:00:00,2022.0,8.0,14.0,20,Domingo,8.0,1.0,20.0,,,95.16
2022-08-14 21:00:00,2022.0,8.0,14.0,21,Domingo,8.0,1.0,20.0,,,93.05
2022-08-14 22:00:00,2022.0,8.0,14.0,22,Domingo,8.0,1.0,32.0,,,78.15
2022-08-14 23:00:00,2022.0,8.0,14.0,23,Domingo,8.0,1.0,33.0,,,74.02
2022-08-15 00:00:00,2022.0,8.0,15.0,0,Lunes,8.0,1.0,27.0,,,70.34
2022-08-15 01:00:00,2022.0,8.0,15.0,1,Lunes,8.0,1.0,24.0,,,64.95
2022-08-15 02:00:00,2022.0,8.0,15.0,2,Lunes,8.0,1.0,27.0,,,61.89
2022-08-15 03:00:00,2022.0,8.0,15.0,3,Lunes,8.0,1.0,15.0,,,75.85
2022-08-15 04:00:00,2022.0,8.0,15.0,4,Lunes,8.0,1.0,17.0,,,71.8
2022-08-15 05:00:00,2022.0,8.0,15.0,5,Lunes,8.0,1.0,23.0,,,56.52
2022-08-15 06:00:00,2022.0,8.0,15.0,6,Lunes,8.0,1.0,31.0,,,38.56
2022-08-15 07:00:00,2022.0,8.0,15.0,7,Lunes,8.0,1.0,28.0,,,48.79
2022-08-15 08:00:00,2022.0,8.0,15.0,8,Lunes,8.0,1.0,25.0,,,50.93
2022-08-15 09:00:00,2022.0,8.0,15.0,9,Lunes,8.0,1.0,24.0,,,65.79
2022-08-15 10:00:00,2022.0,8.0,15.0,10,Lunes,8.0,1.0,13.0,,,97.71
2022-08-15 11:00:00,2022.0,8.0,15.0,11,Lunes,8.0,1.0,16.0,,,106.25
2022-08-15 12:00:00,2022.0,8.0,15.0,12,Lunes,8.0,1.0,12.0,,,108.39
2022-08-15 13:00:00,2022.0,8.0,15.0,13,Lunes,8.0,1.0,13.0,,,103.79
2022-08-15 14:00:00,2022.0,8.0,15.0,14,Lunes,8.0,1.0,11.0,,,108.66
2022-08-15 15:00:00,2022.0,8.0,15.0,15,Lunes,8.0,1.0,9.0,,,113.18
2022-08-15 16:00:00,2022.0,8.0,15.0,16,Lunes,8.0,1.0,8.0,,,116.79
2022-08-15 17:00:00,2022.0,8.0,15.0,17,Lunes,8.0,1.0,10.0,,,116.46
2022-08-15 18:00:00,2022.0,8.0,15.0,18,Lunes,8.0,1.0,12.0,,,113.2
2022-08-15 19:00:00,2022.0,8.0,15.0,19,Lunes,8.0,1.0,15.0,,,108.95
2022-08-15 20:00:00,2022.0,8.0,15.0,20,Lunes,8.0,1.0,19.0,,,98.13
2022-08-15 21:00:00,2022.0,8.0,15.0,21,Lunes,8.0,1.0,18.0,,,90.29
2022-08-15 22:00:00,2022.0,8.0,15.0,22,Lunes,8.0,1.0,24.0,,,83.6
2022-08-15 23:00:00,2022.0,8.0,15.0,23,Lunes,8.0,1.0,25.0,,,77.09
2022-08-16 00:00:00,2022.0,8.0,16.0,0,Martes,8.0,1.0,29.0,,,69.42
2022-08-16 01:00:00,2022.0,8.0,16.0,1,Martes,8.0,1.0,21.0,,,71.14
2022-08-16 02:00:00,2022.0,8.0,16.0,2,Martes,8.0,1.0,12.0,,,81.66
2022-08-16 03:00:00,2022.0,8.0,16.0,3,Martes,8.0,1.0,9.0,,,96.73
2022-08-16 04:00:00,2022.0,8.0,16.0,4,Martes,8.0,1.0,9.0,1.0,,97.17
2022-08-16 05:00:00,2022.0,8.0,16.0,5,Martes,8.0,1.0,11.0,1.0,,87.25
2022-08-16 06:00:00,2022.0,8.0,16.0,6,Martes,8.0,1.0,14.0,1.0,,79.61
2022-08-16 07:00:00,2022.0,8.0,16.0,7,Martes,8.0,1.0,34.0,1.0,,58.34
2022-08-16 08:00:00,2022.0,8.0,16.0,8,Martes,8.0,1.0,44.0,1.0,,42.09
2022-08-16 09:00:00,2022.0,8.0,16.0,9,Martes,8.0,1.0,34.0,1.0,,58.43
2022-08-16 10:00:00,2022.0,8.0,16.0,10,Martes,8.0,1.0,27.0,8.0,,76.22
2022-08-16 11:00:00,2022.0,8.0,16.0,11,Martes,8.0,1.0,22.0,18.0,,89.53
2022-08-16 12:00:00,2022.0,8.0,16.0,12,Martes,8.0,1.0,22.0,12.0,,98.24
2022-08-16 13:00:00,2022.0,8.0,16.0,13,Martes,8.0,1.0,23.0,26.0,,121.01
2022-08-16 14:00:00,2022.0,8.0,16.0,14,Martes,8.0,1.0,30.0,,,139.57
2022-08-16 15:00:00,2022.0,8.0,16.0,15,Martes,8.0,1.0,20.0,,,96.89
2022-08-16 16:00:00,2022.0,8.0,16.0,16,Martes,8.0,1.0,17.0,,,97.3
2022-08-16 17:00:00,2022.0,8.0,16.0,17,Martes,8.0,1.0,18.0,33.0,47.0,94.76
2022-08-16 18:00:00,2022.0,8.0,16.0,18,Martes,8.0,1.0,20.0,24.0,34.0,96.2
2022-08-16 19:00:00,2022.0,8.0,16.0,19,Martes,8.0,1.0,20.0,24.0,33.0,103.69
2022-08-16 20:00:00,2022.0,8.0,16.0,20,Martes,8.0,1.0,15.0,19.0,28.0,78.13
2022-08-16 21:00:00,2022.0,8.0,16.0,21,Martes,8.0,1.0,13.0,8.0,12.0,77.46
2022-08-16 22:00:00,2022.0,8.0,16.0,22,Martes,8.0,1.0,12.0,7.0,11.0,76.18
2022-08-16 23:00:00,2022.0,8.0,16.0,23,Martes,8.0,1.0,16.0,7.0,11.0,69.21
2022-08-17 00:00:00,2022.0,8.0,17.0,0,Miercoles,8.0,1.0,17.0,3.0,7.0,62.14
2022-08-17 01:00:00,2022.0,8.0,17.0,1,Miercoles,8.0,1.0,12.0,4.0,7.0,63.94
2022-08-17 02:00:00,2022.0,8.0,17.0,2,Miercoles,8.0,1.0,14.0,2.0,5.0,54.29
2022-08-17 03:00:00,2022.0,8.0,17.0,3,Miercoles,8.0,1.0,12.0,4.0,6.0,54.3
2022-08-17 04:00:00,2022.0,8.0,17.0,4,Miercoles,8.0,1.0,9.0,4.0,5.0,54.22
2022-08-17 05:00:00,2022.0,8.0,17.0,5,Miercoles,8.0,1.0,10.0,2.0,5.0,51.46
2022-08-17 06:00:00,2022.0,8.0,17.0,6,Miercoles,8.0,1.0,19.0,1.0,5.0,41.29
2022-08-17 07:00:00,2022.0,8.0,17.0,7,Miercoles,8.0,1.0,26.0,3.0,5.0,38.56
2022-08-17 08:00:00,2022.0,8.0,17.0,8,Miercoles,8.0,1.0,23.0,3.0,6.0,45.16
2022-08-17 09:00:00,2022.0,8.0,17.0,9,Miercoles,8.0,1.0,17.0,3.0,7.0,54.61
2022-08-17 10:00:00,2022.0,8.0,17.0,10,Miercoles,8.0,1.0,14.0,2.0,5.0,61.38
2022-08-17 11:00:00,2022.0,8.0,17.0,11,Miercoles,8.0,1.0,,6.0,10.0,51.6
2022-08-17 12:00:00,2022.0,8.0,17.0,12,Miercoles,8.0,1.0,,,,55.08
2022-08-17 13:00:00,2022.0,8.0,17.0,13,Miercoles,8.0,2.0,16.0,,,
2022-08-17 14:00:00,2022.0,8.0,17.0,14,Miercoles,8.0,2.0,15.0,,,95.08
2022-08-17 15:00:00,2022.0,8.0,17.0,15,Miercoles,8.0,1.0,15.0,1.0,5.0,109.01
2022-08-17 16:00:00,2022.0,8.0,17.0,16,Miercoles,8.0,1.0,11.0,4.0,8.0,116.7
2022-08-17 17:00:00,2022.0,8.0,17.0,17,Miercoles,8.0,1.0,15.0,7.0,13.0,82.16
2022-08-17 18:00:00,2022.0,8.0,17.0,18,Miercoles,8.0,1.0,24.0,1.0,4.0,45.38
2022-08-17 19:00:00,2022.0,8.0,17.0,19,Miercoles,8.0,1.0,21.0,3.0,4.0,52.18
2022-08-17 20:00:00,2022.0,8.0,17.0,20,Miercoles,8.0,1.0,28.0,4.0,4.0,64.05
2022-08-17 21:00:00,2022.0,8.0,17.0,21,Miercoles,8.0,1.0,29.0,5.0,7.0,60.38
2022-08-17 22:00:00,2022.0,8.0,17.0,22,Miercoles,8.0,1.0,15.0,6.0,8.0,70.06
2022-08-17 23:00:00,2022.0,8.0,17.0,23,Miercoles,8.0,1.0,14.0,6.0,7.0,63.71
2022-08-18 00:00:00,2022.0,8.0,18.0,0,Jueves,8.0,1.0,18.0,1.0,1.0,58.61
2022-08-18 01:00:00,2022.0,8.0,18.0,1,Jueves,8.0,1.0,11.0,2.0,2.0,60.57
2022-08-18 02:00:00,2022.0,8.0,18.0,2,Jueves,8.0,1.0,13.0,4.0,5.0,55.57
2022-08-18 03:00:00,2022.0,8.0,18.0,3,Jueves,8.0,1.0,7.0,1.0,1.0,61.97
2022-08-18 04:00:00,2022.0,8.0,18.0,4,Jueves,8.0,1.0,7.0,2.0,2.0,63.14
2022-08-18 05:00:00,2022.0,8.0,18.0,5,Jueves,8.0,1.0,8.0,2.0,3.0,61.5
2022-08-18 06:00:00,2022.0,8.0,18.0,6,Jueves,8.0,1.0,11.0,4.0,5.0,58.0
2022-08-18 07:00:00,2022.0,8.0,18.0,7,Jueves,8.0,1.0,27.0,6.0,7.0,40.95
2022-08-18 08:00:00,2022.0,8.0,18.0,8,Jueves,8.0,1.0,35.0,3.0,5.0,38.95
2022-08-18 09:00:00,2022.0,8.0,18.0,9,Jueves,8.0,1.0,26.0,4.0,6.0,49.05
2022-08-18 10:00:00,2022.0,8.0,18.0,10,Jueves,8.0,1.0,17.0,5.0,8.0,60.32
2022-08-18 11:00:00,2022.0,8.0,18.0,11,Jueves,8.0,1.0,15.0,2.0,4.0,68.77
2022-08-18 12:00:00,2022.0,8.0,18.0,12,Jueves,8.0,1.0,17.0,2.0,4.0,74.26
2022-08-18 13:00:00,2022.0,8.0,18.0,13,Jueves,8.0,1.0,13.0,2.0,4.0,88.99
2022-08-18 14:00:00,2022.0,8.0,18.0,14,Jueves,8.0,1.0,15.0,1.0,2.0,93.98
2022-08-18 15:00:00,2022.0,8.0,18.0,15,Jueves,8.0,1.0,10.0,6.0,9.0,103.17
2022-08-18 16:00:00,2022.0,8.0,18.0,16,Jueves,8.0,1.0,12.0,10.0,13.0,108.28
2022-08-18 17:00:00,2022.0,8.0,18.0,17,Jueves,8.0,1.0,11.0,3.0,5.0,112.65
2022-08-18 18:00:00,2022.0,8.0,18.0,18,Jueves,8.0,1.0,10.0,8.0,10.0,117.33
2022-08-18 19:00:00,2022.0,8.0,18.0,19,Jueves,8.0,1.0,14.0,4.0,6.0,94.71
2022-08-18 20:00:00,2022.0,8.0,18.0,20,Jueves,8.0,1.0,15.0,2.0,3.0,75.5
2022-08-18 21:00:00,2022.0,8.0,18.0,21,Jueves,8.0,1.0,16.0,5.0,7.0,71.93
2022-08-18 22:00:00,2022.0,8.0,18.0,22,Jueves,8.0,1.0,14.0,1.0,3.0,72.75
2022-08-18 23:00:00,2022.0,8.0,18.0,23,Jueves,8.0,1.0,13.0,2.0,4.0,68.89
2022-08-19 00:00:00,2022.0,8.0,19.0,0,Viernes,8.0,1.0,16.0,6.0,7.0,57.05
2022-08-19 01:00:00,2022.0,8.0,19.0,1,Viernes,8.0,1.0,11.0,3.0,4.0,60.23
2022-08-19 02:00:00,2022.0,8.0,19.0,2,Viernes,8.0,1.0,14.0,3.0,4.0,57.07
2022-08-19 03:00:00,2022.0,8.0,19.0,3,Viernes,8.0,1.0,9.0,2.0,3.0,59.67
2022-08-19 04:00:00,2022.0,8.0,19.0,4,Viernes,8.0,1.0,8.0,3.0,3.0,59.38
2022-08-19 05:00:00,2022.0,8.0,19.0,5,Viernes,8.0,1.0,9.0,2.0,3.0,59.95
2022-08-19 06:00:00,2022.0,8.0,19.0,6,Viernes,8.0,1.0,11.0,2.0,3.0,58.52
2022-08-19 07:00:00,2022.0,8.0,19.0,7,Viernes,8.0,1.0,20.0,4.0,5.0,49.65
2022-08-19 08:00:00,2022.0,8.0,19.0,8,Viernes,8.0,1.0,26.0,1.0,2.0,45.32
2022-08-19 09:00:00,2022.0,8.0,19.0,9,Viernes,8.0,1.0,21.0,4.0,7.0,52.28
2022-08-19 10:00:00,2022.0,8.0,19.0,10,Viernes,8.0,1.0,16.0,3.0,6.0,62.03
2022-08-19 11:00:00,2022.0,8.0,19.0,11,Viernes,8.0,1.0,14.0,2.0,4.0,71.04
2022-08-19 12:00:00,2022.0,8.0,19.0,12,Viernes,8.0,1.0,14.0,4.0,6.0,84.97
2022-08-19 13:00:00,2022.0,8.0,19.0,13,Viernes,8.0,1.0,12.0,3.0,5.0,101.8
2022-08-19 14:00:00,2022.0,8.0,19.0,14,Viernes,8.0,1.0,13.0,8.0,11.0,111.22
2022-08-19 15:00:00,2022.0,8.0,19.0,15,Viernes,8.0,1.0,16.0,9.0,12.0,129.16
2022-08-19 16:00:00,2022.0,8.0,19.0,16,Viernes,8.0,1.0,16.0,6.0,8.0,137.85
2022-08-19 17:00:00,2022.0,8.0,19.0,17,Viernes,8.0,1.0,15.0,5.0,8.0,144.6
2022-08-19 18:00:00,2022.0,8.0,19.0,18,Viernes,8.0,1.0,14.0,6.0,9.0,145.21
2022-08-19 19:00:00,2022.0,8.0,19.0,19,Viernes,8.0,1.0,24.0,4.0,7.0,137.15
2022-08-19 20:00:00,2022.0,8.0,19.0,20,Viernes,8.0,1.0,37.0,3.0,8.0,116.36
2022-08-19 21:00:00,2022.0,8.0,19.0,21,Viernes,8.0,1.0,49.0,8.0,16.0,98.11
2022-08-19 22:00:00,2022.0,8.0,19.0,22,Viernes,8.0,1.0,74.0,11.0,18.0,59.82
2022-08-19 23:00:00,2022.0,8.0,19.0,23,Viernes,8.0,1.0,115.0,19.0,29.0,15.41
2022-08-20 00:00:00,2022.0,8.0,20.0,0,Sabado,8.0,1.0,121.0,23.0,31.0,11.68
2022-08-20 01:00:00,2022.0,8.0,20.0,1,Sabado,8.0,1.0,57.0,13.0,19.0,47.88
2022-08-20 02:00:00,2022.0,8.0,20.0,2,Sabado,8.0,1.0,14.0,4.0,8.0,61.01
2022-08-20 03:00:00,2022.0,8.0,20.0,3,Sabado,8.0,1.0,9.0,2.0,4.0,65.04
2022-08-20 04:00:00,2022.0,8.0,20.0,4,Sabado,8.0,1.0,9.0,2.0,3.0,64.91
2022-08-20 05:00:00,2022.0,8.0,20.0,5,Sabado,8.0,1.0,10.0,4.0,5.0,62.68
2022-08-20 06:00:00,2022.0,8.0,20.0,6,Sabado,8.0,1.0,21.0,2.0,2.0,50.05
2022-08-20 07:00:00,2022.0,8.0,20.0,7,Sabado,8.0,1.0,14.0,2.0,4.0,55.09
2022-08-20 08:00:00,2022.0,8.0,20.0,8,Sabado,8.0,1.0,14.0,6.0,7.0,56.26
2022-08-20 09:00:00,2022.0,8.0,20.0,9,Sabado,8.0,1.0,14.0,3.0,6.0,62.92
2022-08-20 10:00:00,2022.0,8.0,20.0,10,Sabado,8.0,1.0,11.0,5.0,8.0,78.86
2022-08-20 11:00:00,2022.0,8.0,20.0,11,Sabado,8.0,1.0,13.0,7.0,10.0,89.78
2022-08-20 12:00:00,2022.0,8.0,20.0,12,Sabado,8.0,1.0,14.0,10.0,14.0,100.42
2022-08-20 13:00:00,2022.0,8.0,20.0,13,Sabado,8.0,1.0,14.0,11.0,15.0,116.85
2022-08-20 14:00:00,2022.0,8.0,20.0,14,Sabado,8.0,1.0,15.0,4.0,9.0,133.82
2022-08-20 15:00:00,2022.0,8.0,20.0,15,Sabado,8.0,1.0,12.0,1.0,5.0,128.84
2022-08-20 16:00:00,2022.0,8.0,20.0,16,Sabado,8.0,1.0,11.0,2.0,5.0,125.07
2022-08-20 17:00:00,2022.0,8.0,20.0,17,Sabado,8.0,1.0,11.0,5.0,9.0,119.33
2022-08-20 18:00:00,2022.0,8.0,20.0,18,Sabado,8.0,1.0,17.0,1.0,1.0,112.14
2022-08-20 19:00:00,2022.0,8.0,20.0,19,Sabado,8.0,1.0,20.0,6.0,8.0,103.85
2022-08-20 20:00:00,2022.0,8.0,20.0,20,Sabado,8.0,1.0,25.0,13.0,20.0,96.55
2022-08-20 21:00:00,2022.0,8.0,20.0,21,Sabado,8.0,1.0,55.0,14.0,27.0,65.19
2022-08-20 22:00:00,2022.0,8.0,20.0,22,Sabado,8.0,1.0,56.0,12.0,22.0,57.3
2022-08-20 23:00:00,2022.0,8.0,20.0,23,Sabado,8.0,1.0,87.0,16.0,24.0,22.14
2022-08-21 00:00:00,2022.0,8.0,21.0,0,Domingo,8.0,1.0,108.0,20.0,27.0,3.22
2022-08-21 01:00:00,2022.0,8.0,21.0,1,Domingo,8.0,1.0,106.0,19.0,25.0,3.45
2022-08-21 02:00:00,2022.0,8.0,21.0,2,Domingo,8.0,1.0,59.0,15.0,21.0,29.61
2022-08-21 03:00:00,2022.0,8.0,21.0,3,Domingo,8.0,1.0,60.0,10.0,14.0,20.06
2022-08-21 04:00:00,2022.0,8.0,21.0,4,Domingo,8.0,1.0,48.0,13.0,18.0,29.49
2022-08-21 05:00:00,2022.0,8.0,21.0,5,Domingo,8.0,1.0,41.0,12.0,16.0,32.63
2022-08-21 06:00:00,2022.0,8.0,21.0,6,Domingo,8.0,1.0,19.0,8.0,12.0,55.59
2022-08-21 07:00:00,2022.0,8.0,21.0,7,Domingo,8.0,1.0,29.0,4.0,7.0,38.5
2022-08-21 08:00:00,2022.0,8.0,21.0,8,Domingo,8.0,1.0,38.0,8.0,13.0,28.43
2022-08-21 09:00:00,2022.0,8.0,21.0,9,Domingo,8.0,1.0,41.0,9.0,18.0,26.69
2022-08-21 10:00:00,2022.0,8.0,21.0,10,Domingo,8.0,1.0,39.0,12.0,19.0,45.03
2022-08-21 11:00:00,2022.0,8.0,21.0,11,Domingo,8.0,1.0,29.0,10.0,16.0,81.32
2022-08-21 12:00:00,2022.0,8.0,21.0,12,Domingo,8.0,1.0,26.0,15.0,21.0,110.21
2022-08-21 13:00:00,2022.0,8.0,21.0,13,Domingo,8.0,1.0,19.0,17.0,22.0,133.5
2022-08-21 14:00:00,2022.0,8.0,21.0,14,Domingo,8.0,1.0,14.0,13.0,19.0,123.15
2022-08-21 15:00:00,2022.0,8.0,21.0,15,Domingo,8.0,1.0,13.0,19.0,25.0,126.99
2022-08-21 16:00:00,2022.0,8.0,21.0,16,Domingo,8.0,1.0,12.0,9.0,13.0,128.31
2022-08-21 17:00:00,2022.0,8.0,21.0,17,Domingo,8.0,1.0,13.0,11.0,15.0,125.26
2022-08-21 18:00:00,2022.0,8.0,21.0,18,Domingo,8.0,1.0,11.0,11.0,15.0,119.44
2022-08-21 19:00:00,2022.0,8.0,21.0,19,Domingo,8.0,1.0,16.0,6.0,8.0,102.64
2022-08-21 20:00:00,2022.0,8.0,21.0,20,Domingo,8.0,1.0,16.0,4.0,6.0,92.05
2022-08-21 21:00:00,2022.0,8.0,21.0,21,Domingo,8.0,1.0,21.0,7.0,8.0,81.45
2022-08-21 22:00:00,2022.0,8.0,21.0,22,Domingo,8.0,1.0,47.0,6.0,8.0,47.04
2022-08-21 23:00:00,2022.0,8.0,21.0,23,Domingo,8.0,1.0,63.0,5.0,8.0,25.24
2022-08-22 00:00:00,2022.0,8.0,22.0,0,Lunes,8.0,1.0,36.0,6.0,10.0,43.54
2022-08-22 01:00:00,2022.0,8.0,22.0,1,Lunes,8.0,1.0,20.0,6.0,8.0,51.85
2022-08-22 02:00:00,2022.0,8.0,22.0,2,Lunes,8.0,1.0,11.0,3.0,5.0,58.12
2022-08-22 03:00:00,2022.0,8.0,22.0,3,Lunes,8.0,1.0,9.0,7.0,9.0,58.51
2022-08-22 04:00:00,2022.0,8.0,22.0,4,Lunes,8.0,1.0,7.0,6.0,8.0,59.48
2022-08-22 05:00:00,2022.0,8.0,22.0,5,Lunes,8.0,1.0,8.0,4.0,6.0,57.04
2022-08-22 06:00:00,2022.0,8.0,22.0,6,Lunes,8.0,1.0,11.0,3.0,4.0,51.61
2022-08-22 07:00:00,2022.0,8.0,22.0,7,Lunes,8.0,1.0,22.0,5.0,7.0,41.02
2022-08-22 08:00:00,2022.0,8.0,22.0,8,Lunes,8.0,1.0,33.0,6.0,10.0,32.59
2022-08-22 09:00:00,2022.0,8.0,22.0,9,Lunes,8.0,1.0,24.0,5.0,10.0,42.25
2022-08-22 10:00:00,2022.0,8.0,22.0,10,Lunes,8.0,1.0,20.0,4.0,7.0,30.66
2022-08-22 11:00:00,2022.0,8.0,22.0,11,Lunes,8.0,1.0,16.0,5.0,8.0,60.93
2022-08-22 12:00:00,2022.0,8.0,22.0,12,Lunes,8.0,1.0,16.0,8.0,12.0,72.08
2022-08-22 13:00:00,2022.0,8.0,22.0,13,Lunes,8.0,,,,,
2022-08-22 14:00:00,2022.0,8.0,22.0,14,Lunes,8.0,,,,,
2022-08-22 15:00:00,2022.0,8.0,22.0,15,Lunes,8.0,,,,,
2022-08-22 16:00:00,2022.0,8.0,22.0,16,Lunes,8.0,,,,,
2022-08-22 17:00:00,2022.0,8.0,22.0,17,Lunes,8.0,,,,,
2022-08-22 18:00:00,2022.0,8.0,22.0,18,Lunes,8.0,1.0,18.0,8.0,11.0,91.64
2022-08-22 19:00:00,2022.0,8.0,22.0,19,Lunes,8.0,1.0,18.0,9.0,12.0,91.99
2022-08-22 20:00:00,2022.0,8.0,22.0,20,Lunes,8.0,1.0,30.0,5.0,9.0,71.06
2022-08-22 21:00:00,2022.0,8.0,22.0,21,Lunes,8.0,1.0,48.0,12.0,24.0,43.26
2022-08-22 22:00:00,2022.0,8.0,22.0,22,Lunes,8.0,1.0,61.0,18.0,31.0,20.76
2022-08-22 23:00:00,2022.0,8.0,22.0,23,Lunes,8.0,1.0,9.0,8.0,13.0,44.47
2022-08-23 00:00:00,2022.0,8.0,23.0,0,Martes,8.0,1.0,12.0,11.0,13.0,40.42
2022-08-23 01:00:00,2022.0,8.0,23.0,1,Martes,8.0,1.0,10.0,7.0,10.0,41.84
2022-08-23 02:00:00,2022.0,8.0,23.0,2,Martes,8.0,1.0,9.0,2.0,2.0,41.32
2022-08-23 03:00:00,2022.0,8.0,23.0,3,Martes,8.0,1.0,6.0,5.0,6.0,43.04
2022-08-23 04:00:00,2022.0,8.0,23.0,4,Martes,8.0,1.0,6.0,4.0,5.0,42.19
2022-08-23 05:00:00,2022.0,8.0,23.0,5,Martes,8.0,1.0,7.0,6.0,7.0,42.12
2022-08-23 06:00:00,2022.0,8.0,23.0,6,Martes,8.0,1.0,11.0,1.0,2.0,38.81
2022-08-23 07:00:00,2022.0,8.0,23.0,7,Martes,8.0,1.0,18.0,3.0,4.0,32.6
2022-08-23 08:00:00,2022.0,8.0,23.0,8,Martes,8.0,1.0,28.0,5.0,8.0,25.18
2022-08-23 09:00:00,2022.0,8.0,23.0,9,Martes,8.0,1.0,25.0,4.0,8.0,29.84
2022-08-23 10:00:00,2022.0,8.0,23.0,10,Martes,8.0,1.0,26.0,3.0,8.0,35.18
2022-08-23 11:00:00,2022.0,8.0,23.0,11,Martes,8.0,1.0,22.0,8.0,12.0,60.68
2022-08-23 12:00:00,2022.0,8.0,23.0,12,Martes,8.0,1.0,15.0,19.0,24.0,83.34
2022-08-23 13:00:00,2022.0,8.0,23.0,13,Martes,8.0,1.0,16.0,26.0,31.0,99.2
2022-08-23 14:00:00,2022.0,8.0,23.0,14,Martes,8.0,1.0,17.0,22.0,28.0,110.13
2022-08-23 15:00:00,2022.0,8.0,23.0,15,Martes,8.0,1.0,17.0,19.0,27.0,103.02
2022-08-23 16:00:00,2022.0,8.0,23.0,16,Martes,8.0,1.0,17.0,19.0,25.0,104.96
2022-08-23 17:00:00,2022.0,8.0,23.0,17,Martes,8.0,1.0,15.0,4.0,6.0,101.57
2022-08-23 18:00:00,2022.0,8.0,23.0,18,Martes,8.0,1.0,19.0,4.0,9.0,98.2
2022-08-23 19:00:00,2022.0,8.0,23.0,19,Martes,8.0,1.0,25.0,5.0,10.0,91.53
2022-08-23 20:00:00,2022.0,8.0,23.0,20,Martes,8.0,1.0,33.0,17.0,30.0,76.62
2022-08-23 21:00:00,2022.0,8.0,23.0,21,Martes,8.0,1.0,60.0,27.0,50.0,44.16
2022-08-23 22:00:00,2022.0,8.0,23.0,22,Martes,8.0,1.0,76.0,18.0,33.0,21.89
2022-08-23 23:00:00,2022.0,8.0,23.0,23,Martes,8.0,1.0,94.0,16.0,26.0,6.81
2022-08-24 00:00:00,2022.0,8.0,24.0,0,Miercoles,8.0,1.0,101.0,23.0,32.0,2.71
2022-08-24 01:00:00,2022.0,8.0,24.0,1,Miercoles,8.0,1.0,87.0,13.0,20.0,11.06
