,CODIGO,FECHA,ANO,MES,DIA,HORA,ESTACION,VEL_VIENTO,DIR_VIENTO,TEMPERATURA,HUMEDAD,PRECIPITACION,DIA_SEMANA,DIR_VIENTO_CARDINAL
26859,28079035,2022-01-26 03:00:00,2022.0,1.0,26.0,3,35.0,0.67,195.0,5.5,66.0,0.0,Miercoles,S
26860,28079035,2022-01-26 04:00:00,2022.0,1.0,26.0,4,35.0,0.67,195.0,5.0,69.0,0.0,Miercoles,S
26861,28079035,2022-01-26 05:00:00,2022.0,1.0,26.0,5,35.0,0.67,195.0,4.3,71.0,0.0,Miercoles,S
26862,28079035,2022-01-26 06:00:00,2022.0,1.0,26.0,6,35.0,0.67,195.0,4.0,71.0,0.0,Miercoles,S
26863,28079035,2022-01-26 07:00:00,2022.0,1.0,26.0,7,35.0,0.67,195.0,3.9,71.0,0.0,Miercoles,S
26864,28079035,2022-01-26 08:00:00,2022.0,1.0,26.0,8,35.0,0.67,195.0,3.7,71.0,0.0,Miercoles,S
26865,28079035,2022-01-26 09:00:00,2022.0,1.0,26.0,9,35.0,0.67,195.0,4.0,69.0,0.0,Miercoles,S
26866,28079035,2022-01-26 10:00:00,2022.0,1.0,26.0,10,35.0,0.67,195.0,5.5,62.0,0.0,Miercoles,S
26867,28079035,2022-01-26 11:00:00,2022.0,1.0,26.0,11,35.0,0.67,195.0,8.0,50.0,0.0,Miercoles,S
26868,28079035,2022-01-26 12:00:00,2022.0,1.0,26.0,12,35.0,0.67,195.0,10.3,43.0,0.0,Miercoles,S
26869,28079035,2022-01-26 13:00:00,2022.0,1.0,26.0,13,35.0,0.67,195.0,11.9,42.0,0.0,Miercoles,S
26870,28079035,2022-01-26 14:00:00,2022.0,1.0,26.0,14,35.0,0.67,195.0,12.5,43.0,0.0,Miercoles,S
26871,28079035,2022-01-26 15:00:00,2022.0,1.0,26.0,15,35.0,0.67,195.0,12.8,43.0,0.0,Miercoles,S
26872,28079035,2022-01-26 16:00:00,2022.0,1.0,26.0,16,35.0,0.67,195.0,13.3,46.0,0.0,Miercoles,S
26873,28079035,2022-01-26 17:00:00,2022.0,1.0,26.0,17,35.0,0.67,195.0,11.9,51.0,0.0,Miercoles,S
26874,28079035,2022-01-26 18:00:00,2022.0,1.0,26.0,18,35.0,0.67,195.0,10.8,52.0,0.0,Miercoles,S
26875,28079035,2022-01-26 19:00:00,2022.0,1.0,26.0,19,35.0,0.67,195.0,10.3,54.0,0.0,Miercoles,S
26876,28079035,2022-01-26 20:00:00,2022.0,1.0,26.0,20,35.0,0.67,195.0,10.0,55.0,0.0,Miercoles,S
26877,28079035,2022-01-26 21:00:00,2022.0,1.0,26.0,21,35.0,0.67,195.0,9.7,56.0,0.0,Miercoles,S
26878,28079035,2022-01-26 22:00:00,2022.0,1.0,26.0,22,35.0,0.67,195.0,9.2,56.0,0.0,Miercoles,S
26879,28079035,2022-01-26 23:00:00,2022.0,1.0,26.0,23,35.0,0.67,195.0,8.2,58.0,0.0,Miercoles,S
26880,28079035,2022-01-27 00:00:00,2022.0,1.0,27.0,0,35.0,0.67,195.0,7.7,53.0,0.0,Jueves,S
26881,28079035,2022-01-27 01:00:00,2022.0,1.0,27.0,1,35.0,0.67,195.0,6.9,55.0,0.0,Jueves,S
26882,28079035,2022-01-27 02:00:00,2022.0,1.0,27.0,2,35.0,0.67,195.0,6.8,54.0,0.0,Jueves,S
26883,28079035,2022-01-27 03:00:00,2022.0,1.0,27.0,3,35.0,0.67,195.0,6.3,55.0,0.0,Jueves,S
26884,28079035,2022-01-27 04:00:00,2022.0,1.0,27.0,4,35.0,0.67,195.0,5.5,59.0,0.0,Jueves,S
26885,28079035,2022-01-27 05:00:00,2022.0,1.0,27.0,5,35.0,0.67,195.0,5.3,60.0,0.0,Jueves,S
26886,28079035,2022-01-27 06:00:00,2022.0,1.0,27.0,6,35.0,0.67,195.0,5.1,62.0,0.0,Jueves,S
26887,28079035,2022-01-27 07:00:00,2022.0,1.0,27.0,7,35.0,0.67,195.0,4.9,64.0,0.0,Jueves,S
26888,28079035,2022-01-27 08:00:00,2022.0,1.0,27.0,8,35.0,0.67,195.0,4.8,65.0,0.0,Jueves,S
26889,28079035,2022-01-27 09:00:00,2022.0,1.0,27.0,9,35.0,0.67,195.0,4.9,65.0,0.0,Jueves,S
26890,28079035,2022-01-27 10:00:00,2022.0,1.0,27.0,10,35.0,0.67,195.0,6.8,57.0,0.0,Jueves,S
26891,28079035,2022-01-27 11:00:00,2022.0,1.0,27.0,11,35.0,0.67,195.0,9.3,51.0,0.0,Jueves,S
26892,28079035,2022-01-27 12:00:00,2022.0,1.0,27.0,12,35.0,0.67,195.0,13.4,42.0,0.0,Jueves,S
26893,28079035,2022-01-27 13:00:00,2022.0,1.0,27.0,13,35.0,0.67,195.0,16.7,35.0,0.0,Jueves,S
26894,28079035,2022-01-27 14:00:00,2022.0,1.0,27.0,14,35.0,0.67,195.0,17.0,30.0,0.0,Jueves,S
26895,28079035,2022-01-27 15:00:00,2022.0,1.0,27.0,15,35.0,0.67,195.0,16.5,28.0,0.0,Jueves,S
26896,28079035,2022-01-27 16:00:00,2022.0,1.0,27.0,16,35.0,0.67,195.0,17.4,24.0,0.0,Jueves,S
26897,28079035,2022-01-27 17:00:00,2022.0,1.0,27.0,17,35.0,0.67,195.0,14.9,25.0,0.0,Jueves,S
26898,28079035,2022-01-27 18:00:00,2022.0,1.0,27.0,18,35.0,0.67,195.0,13.1,29.0,0.0,Jueves,S
26899,28079035,2022-01-27 19:00:00,2022.0,1.0,27.0,19,35.0,0.67,195.0,12.3,31.0,0.0,Jueves,S
26900,28079035,2022-01-27 20:00:00,2022.0,1.0,27.0,20,35.0,0.67,195.0,11.4,36.0,0.0,Jueves,S
26901,28079035,2022-01-27 21:00:00,2022.0,1.0,27.0,21,35.0,0.67,195.0,9.2,43.0,0.0,Jueves,S
26902,28079035,2022-01-27 22:00:00,2022.0,1.0,27.0,22,35.0,0.67,195.0,9.4,36.0,0.0,Jueves,S
26903,28079035,2022-01-27 23:00:00,2022.0,1.0,27.0,23,35.0,0.67,195.0,8.5,36.0,0.0,Jueves,S
26904,28079035,2022-01-28 00:00:00,2022.0,1.0,28.0,0,35.0,0.67,195.0,8.0,34.0,0.0,Viernes,S
26905,28079035,2022-01-28 01:00:00,2022.0,1.0,28.0,1,35.0,0.67,195.0,7.4,36.0,0.0,Viernes,S
26906,28079035,2022-01-28 02:00:00,2022.0,1.0,28.0,2,35.0,0.67,195.0,6.9,38.0,0.0,Viernes,S
26907,28079035,2022-01-28 03:00:00,2022.0,1.0,28.0,3,35.0,0.67,195.0,6.6,38.0,0.0,Viernes,S
26908,28079035,2022-01-28 04:00:00,2022.0,1.0,28.0,4,35.0,0.67,195.0,6.2,38.0,0.0,Viernes,S
26909,28079035,2022-01-28 05:00:00,2022.0,1.0,28.0,5,35.0,0.67,195.0,5.8,39.0,0.0,Viernes,S
26910,28079035,2022-01-28 06:00:00,2022.0,1.0,28.0,6,35.0,0.67,195.0,5.5,39.0,0.0,Viernes,S
26911,28079035,2022-01-28 07:00:00,2022.0,1.0,28.0,7,35.0,0.67,195.0,5.3,40.0,0.0,Viernes,S
26912,28079035,2022-01-28 08:00:00,2022.0,1.0,28.0,8,35.0,0.67,195.0,5.0,41.0,0.0,Viernes,S
26913,28079035,2022-01-28 09:00:00,2022.0,1.0,28.0,9,35.0,0.67,195.0,5.1,41.0,0.0,Viernes,S
26914,28079035,2022-01-28 10:00:00,2022.0,1.0,28.0,10,35.0,0.67,195.0,6.7,37.0,0.0,Viernes,S
26915,28079035,2022-01-28 11:00:00,2022.0,1.0,28.0,11,35.0,0.67,195.0,8.9,33.0,0.0,Viernes,S
26916,28079035,2022-01-28 12:00:00,2022.0,1.0,28.0,12,35.0,0.67,195.0,13.7,26.0,0.0,Viernes,S
26917,28079035,2022-01-28 13:00:00,2022.0,1.0,28.0,13,35.0,0.67,195.0,17.6,18.0,0.0,Viernes,S
26918,28079035,2022-01-28 14:00:00,2022.0,1.0,28.0,14,35.0,0.67,195.0,18.8,15.0,0.0,Viernes,S
26919,28079035,2022-01-28 15:00:00,2022.0,1.0,28.0,15,35.0,0.67,195.0,19.1,16.0,0.0,Viernes,S
26920,28079035,2022-01-28 16:00:00,2022.0,1.0,28.0,16,35.0,0.67,195.0,18.7,14.0,0.0,Viernes,S
26921,28079035,2022-01-28 17:00:00,2022.0,1.0,28.0,17,35.0,0.67,195.0,16.3,16.0,0.0,Viernes,S
26922,28079035,2022-01-28 18:00:00,2022.0,1.0,28.0,18,35.0,0.67,195.0,14.2,20.0,0.0,Viernes,S
26923,28079035,2022-01-28 19:00:00,2022.0,1.0,28.0,19,35.0,0.67,195.0,12.7,23.0,0.0,Viernes,S
26924,28079035,2022-01-28 20:00:00,2022.0,1.0,28.0,20,35.0,0.67,195.0,11.8,26.0,0.0,Viernes,S
26925,28079035,2022-01-28 21:00:00,2022.0,1.0,28.0,21,35.0,0.67,195.0,10.0,33.0,0.0,Viernes,S
26926,28079035,2022-01-28 22:00:00,2022.0,1.0,28.0,22,35.0,0.67,195.0,9.4,31.0,0.0,Viernes,S
26927,28079035,2022-01-28 23:00:00,2022.0,1.0,28.0,23,35.0,0.67,195.0,9.1,28.0,0.0,Viernes,S
26928,28079035,2022-01-29 00:00:00,2022.0,1.0,29.0,0,35.0,0.67,195.0,7.7,32.0,0.0,Sabado,S
26929,28079035,2022-01-29 01:00:00,2022.0,1.0,29.0,1,35.0,0.67,195.0,8.1,28.0,0.0,Sabado,S
26930,28079035,2022-01-29 02:00:00,2022.0,1.0,29.0,2,35.0,0.67,195.0,6.2,37.0,0.0,Sabado,S
26931,28079035,2022-01-29 03:00:00,2022.0,1.0,29.0,3,35.0,0.67,195.0,6.5,33.0,0.0,Sabado,S
26932,28079035,2022-01-29 04:00:00,2022.0,1.0,29.0,4,35.0,0.67,195.0,6.7,32.0,0.0,Sabado,S
26933,28079035,2022-01-29 05:00:00,2022.0,1.0,29.0,5,35.0,0.67,195.0,5.0,42.0,0.0,Sabado,S
26934,28079035,2022-01-29 06:00:00,2022.0,1.0,29.0,6,35.0,0.67,195.0,4.8,39.0,0.0,Sabado,S
26935,28079035,2022-01-29 07:00:00,2022.0,1.0,29.0,7,35.0,0.67,195.0,5.0,35.0,0.0,Sabado,S
26936,28079035,2022-01-29 08:00:00,2022.0,1.0,29.0,8,35.0,0.67,195.0,4.3,38.0,0.0,Sabado,S
26937,28079035,2022-01-29 09:00:00,2022.0,1.0,29.0,9,35.0,0.67,195.0,3.9,41.0,0.0,Sabado,S
26938,28079035,2022-01-29 10:00:00,2022.0,1.0,29.0,10,35.0,0.67,195.0,6.7,31.0,0.0,Sabado,S
26939,28079035,2022-01-29 11:00:00,2022.0,1.0,29.0,11,35.0,0.67,195.0,9.3,26.0,0.0,Sabado,S
26940,28079035,2022-01-29 12:00:00,2022.0,1.0,29.0,12,35.0,0.67,195.0,14.8,20.0,0.0,Sabado,S
26941,28079035,2022-01-29 13:00:00,2022.0,1.0,29.0,13,35.0,0.67,195.0,19.1,17.0,0.0,Sabado,S
26942,28079035,2022-01-29 14:00:00,2022.0,1.0,29.0,14,35.0,0.67,195.0,20.0,13.0,0.0,Sabado,S
26943,28079035,2022-01-29 15:00:00,2022.0,1.0,29.0,15,35.0,0.67,195.0,20.2,12.0,0.0,Sabado,S
26944,28079035,2022-01-29 16:00:00,2022.0,1.0,29.0,16,35.0,0.67,195.0,20.7,14.0,0.0,Sabado,S
26945,28079035,2022-01-29 17:00:00,2022.0,1.0,29.0,17,35.0,0.67,195.0,18.0,15.0,0.0,Sabado,S
26946,28079035,2022-01-29 18:00:00,2022.0,1.0,29.0,18,35.0,0.67,195.0,15.6,18.0,0.0,Sabado,S
26947,28079035,2022-01-29 19:00:00,2022.0,1.0,29.0,19,35.0,0.67,195.0,14.1,22.0,0.0,Sabado,S
26948,28079035,2022-01-29 20:00:00,2022.0,1.0,29.0,20,35.0,0.67,195.0,12.9,26.0,0.0,Sabado,S
26949,28079035,2022-01-29 21:00:00,2022.0,1.0,29.0,21,35.0,0.67,195.0,10.6,34.0,0.0,Sabado,S
26950,28079035,2022-01-29 22:00:00,2022.0,1.0,29.0,22,35.0,0.67,195.0,8.6,38.0,0.0,Sabado,S
26951,28079035,2022-01-29 23:00:00,2022.0,1.0,29.0,23,35.0,0.67,195.0,8.8,36.0,0.0,Sabado,S
26952,28079035,2022-01-30 00:00:00,2022.0,1.0,30.0,0,35.0,0.67,195.0,8.8,31.0,0.0,Domingo,S
26953,28079035,2022-01-30 01:00:00,2022.0,1.0,30.0,1,35.0,0.67,195.0,8.7,29.0,0.0,Domingo,S
26954,28079035,2022-01-30 02:00:00,2022.0,1.0,30.0,2,35.0,0.67,195.0,8.1,31.0,0.0,Domingo,S
26955,28079035,2022-01-30 03:00:00,2022.0,1.0,30.0,3,35.0,0.67,195.0,4.4,46.0,0.0,Domingo,S
26956,28079035,2022-01-30 04:00:00,2022.0,1.0,30.0,4,35.0,0.67,195.0,5.4,40.0,0.0,Domingo,S
26957,28079035,2022-01-30 05:00:00,2022.0,1.0,30.0,5,35.0,0.67,195.0,6.4,32.0,0.0,Domingo,S
26958,28079035,2022-01-30 06:00:00,2022.0,1.0,30.0,6,35.0,0.67,195.0,5.6,37.0,0.0,Domingo,S
26959,28079035,2022-01-30 07:00:00,2022.0,1.0,30.0,7,35.0,0.67,195.0,5.4,34.0,0.0,Domingo,S
26960,28079035,2022-01-30 08:00:00,2022.0,1.0,30.0,8,35.0,0.67,195.0,5.6,34.0,0.0,Domingo,S
26961,28079035,2022-01-30 09:00:00,2022.0,1.0,30.0,9,35.0,0.67,195.0,5.6,36.0,0.0,Domingo,S
26962,28079035,2022-01-30 10:00:00,2022.0,1.0,30.0,10,35.0,0.67,195.0,8.0,31.0,0.0,Domingo,S
26963,28079035,2022-01-30 11:00:00,2022.0,1.0,30.0,11,35.0,0.67,195.0,10.8,25.0,0.0,Domingo,S
26964,28079035,2022-01-30 12:00:00,2022.0,1.0,30.0,12,35.0,0.67,195.0,14.8,24.0,0.0,Domingo,S
26965,28079035,2022-01-30 13:00:00,2022.0,1.0,30.0,13,35.0,0.67,195.0,17.9,19.0,0.0,Domingo,S
26966,28079035,2022-01-30 14:00:00,2022.0,1.0,30.0,14,35.0,0.67,195.0,19.9,15.0,0.0,Domingo,S
26967,28079035,2022-01-30 15:00:00,2022.0,1.0,30.0,15,35.0,0.67,195.0,20.1,13.0,0.0,Domingo,S
26968,28079035,2022-01-30 16:00:00,2022.0,1.0,30.0,16,35.0,0.67,195.0,18.5,14.0,0.0,Domingo,S
26969,28079035,2022-01-30 17:00:00,2022.0,1.0,30.0,17,35.0,0.67,195.0,17.2,15.0,0.0,Domingo,S
26970,28079035,2022-01-30 18:00:00,2022.0,1.0,30.0,18,35.0,0.67,195.0,15.3,17.0,0.0,Domingo,S
26971,28079035,2022-01-30 19:00:00,2022.0,1.0,30.0,19,35.0,0.67,195.0,13.9,20.0,0.0,Domingo,S
26972,28079035,2022-01-30 20:00:00,2022.0,1.0,30.0,20,35.0,0.67,195.0,12.5,26.0,0.0,Domingo,S
26973,28079035,2022-01-30 21:00:00,2022.0,1.0,30.0,21,35.0,0.67,195.0,10.5,33.0,0.0,Domingo,S
26974,28079035,2022-01-30 22:00:00,2022.0,1.0,30.0,22,35.0,0.67,195.0,9.3,36.0,0.0,Domingo,S
26975,28079035,2022-01-30 23:00:00,2022.0,1.0,30.0,23,35.0,0.67,195.0,8.6,34.0,0.0,Domingo,S
26976,28079035,2022-01-31 00:00:00,2022.0,1.0,31.0,0,35.0,0.67,195.0,8.1,35.0,0.0,Lunes,S
26977,28079035,2022-01-31 01:00:00,2022.0,1.0,31.0,1,35.0,0.67,195.0,6.6,40.0,0.0,Lunes,S
26978,28079035,2022-01-31 02:00:00,2022.0,1.0,31.0,2,35.0,0.67,195.0,6.7,41.0,0.0,Lunes,S
26979,28079035,2022-01-31 03:00:00,2022.0,1.0,31.0,3,35.0,0.67,195.0,5.8,44.0,0.0,Lunes,S
26980,28079035,2022-01-31 04:00:00,2022.0,1.0,31.0,4,35.0,0.67,195.0,5.1,45.0,0.0,Lunes,S
26981,28079035,2022-01-31 05:00:00,2022.0,1.0,31.0,5,35.0,0.67,195.0,4.3,46.0,0.0,Lunes,S
26982,28079035,2022-01-31 06:00:00,2022.0,1.0,31.0,6,35.0,0.67,195.0,4.6,47.0,0.0,Lunes,S
26983,28079035,2022-01-31 07:00:00,2022.0,1.0,31.0,7,35.0,0.67,195.0,3.5,49.0,0.0,Lunes,S
26984,28079035,2022-01-31 08:00:00,2022.0,1.0,31.0,8,35.0,0.67,195.0,3.1,49.0,0.0,Lunes,S
26985,28079035,2022-01-31 09:00:00,2022.0,1.0,31.0,9,35.0,0.67,195.0,4.4,44.0,0.0,Lunes,S
26986,28079035,2022-01-31 10:00:00,2022.0,1.0,31.0,10,35.0,0.67,195.0,6.7,38.0,0.0,Lunes,S
26987,28079035,2022-01-31 11:00:00,2022.0,1.0,31.0,11,35.0,0.67,195.0,8.6,34.0,0.0,Lunes,S
26988,28079035,2022-01-31 12:00:00,2022.0,1.0,31.0,12,35.0,0.67,195.0,12.3,27.0,0.0,Lunes,S
26989,28079035,2022-01-31 13:00:00,2022.0,1.0,31.0,13,35.0,0.67,195.0,15.6,23.0,0.0,Lunes,S
26990,28079035,2022-01-31 14:00:00,2022.0,1.0,31.0,14,35.0,0.67,195.0,17.4,23.0,0.0,Lunes,S
26991,28079035,2022-01-31 15:00:00,2022.0,1.0,31.0,15,35.0,0.67,195.0,18.7,22.0,0.0,Lunes,S
26992,28079035,2022-01-31 16:00:00,2022.0,1.0,31.0,16,35.0,0.67,195.0,20.1,21.0,0.0,Lunes,S
26993,28079035,2022-01-31 17:00:00,2022.0,1.0,31.0,17,35.0,0.67,195.0,17.7,18.0,0.0,Lunes,S
26994,28079035,2022-01-31 18:00:00,2022.0,1.0,31.0,18,35.0,0.67,195.0,15.3,19.0,0.0,Lunes,S
26995,28079035,2022-01-31 19:00:00,2022.0,1.0,31.0,19,35.0,0.67,195.0,13.4,20.0,0.0,Lunes,S
26996,28079035,2022-01-31 20:00:00,2022.0,1.0,31.0,20,35.0,0.67,195.0,12.0,21.0,0.0,Lunes,S
26997,28079035,2022-01-31 21:00:00,2022.0,1.0,31.0,21,35.0,0.67,195.0,11.2,25.0,0.0,Lunes,S
26998,28079035,2022-01-31 22:00:00,2022.0,1.0,31.0,22,35.0,0.67,195.0,9.8,36.0,0.0,Lunes,S
26999,28079035,2022-01-31 23:00:00,2022.0,1.0,31.0,23,35.0,0.67,195.0,8.7,44.0,0.0,Lunes,S
27000,28079035,2022-02-01 00:00:00,2022.0,2.0,1.0,0,35.0,0.67,195.0,8.7,43.0,0.0,Martes,S
27001,28079035,2022-02-01 01:00:00,2022.0,2.0,1.0,1,35.0,0.67,195.0,8.7,44.0,0.0,Martes,S
27002,28079035,2022-02-01 02:00:00,2022.0,2.0,1.0,2,35.0,0.67,195.0,8.3,48.0,0.0,Martes,S
27003,28079035,2022-02-01 03:00:00,2022.0,2.0,1.0,3,35.0,0.67,195.0,8.2,51.0,0.0,Martes,S
27004,28079035,2022-02-01 04:00:00,2022.0,2.0,1.0,4,35.0,0.67,195.0,8.0,51.0,0.0,Martes,S
27005,28079035,2022-02-01 05:00:00,2022.0,2.0,1.0,5,35.0,0.67,195.0,7.0,52.0,0.0,Martes,S
27006,28079035,2022-02-01 06:00:00,2022.0,2.0,1.0,6,35.0,0.67,195.0,6.8,53.0,0.0,Martes,S
27007,28079035,2022-02-01 07:00:00,2022.0,2.0,1.0,7,35.0,0.67,195.0,7.0,54.0,0.0,Martes,S
27008,28079035,2022-02-01 08:00:00,2022.0,2.0,1.0,8,35.0,0.67,195.0,7.4,55.0,0.0,Martes,S
27009,28079035,2022-02-01 09:00:00,2022.0,2.0,1.0,9,35.0,0.67,195.0,7.9,55.0,0.0,Martes,S
27010,28079035,2022-02-01 10:00:00,2022.0,2.0,1.0,10,35.0,0.67,195.0,9.1,54.0,0.0,Martes,S
27011,28079035,2022-02-01 11:00:00,2022.0,2.0,1.0,11,35.0,0.67,195.0,11.0,49.0,0.0,Martes,S
27012,28079035,2022-02-01 12:00:00,2022.0,2.0,1.0,12,35.0,0.67,195.0,15.5,39.0,0.0,Martes,S
27013,28079035,2022-02-01 13:00:00,2022.0,2.0,1.0,13,35.0,0.67,195.0,18.5,35.0,0.0,Martes,S
27014,28079035,2022-02-01 14:00:00,2022.0,2.0,1.0,14,35.0,0.67,195.0,19.7,33.0,0.0,Martes,S
27015,28079035,2022-02-01 15:00:00,2022.0,2.0,1.0,15,35.0,0.67,195.0,19.1,35.0,0.0,Martes,S
27016,28079035,2022-02-01 16:00:00,2022.0,2.0,1.0,16,35.0,0.67,195.0,18.6,36.0,0.0,Martes,S
27017,28079035,2022-02-01 17:00:00,2022.0,2.0,1.0,17,35.0,0.67,195.0,16.9,40.0,0.0,Martes,S
27018,28079035,2022-02-01 18:00:00,2022.0,2.0,1.0,18,35.0,0.67,195.0,14.9,44.0,0.0,Martes,S
27019,28079035,2022-02-01 19:00:00,2022.0,2.0,1.0,19,35.0,0.67,195.0,13.5,48.0,0.0,Martes,S
27020,28079035,2022-02-01 20:00:00,2022.0,2.0,1.0,20,35.0,0.67,195.0,12.8,53.0,0.0,Martes,S
27021,28079035,2022-02-01 21:00:00,2022.0,2.0,1.0,21,35.0,0.67,195.0,12.3,56.0,0.0,Martes,S
27022,28079035,2022-02-01 22:00:00,2022.0,2.0,1.0,22,35.0,0.67,195.0,11.5,58.0,0.0,Martes,S
27023,28079035,2022-02-01 23:00:00,2022.0,2.0,1.0,23,35.0,0.67,195.0,10.8,59.0,0.0,Martes,S
27024,28079035,2022-02-02 00:00:00,2022.0,2.0,2.0,0,35.0,0.67,195.0,10.5,59.0,0.0,Miercoles,S
27025,28079035,2022-02-02 01:00:00,2022.0,2.0,2.0,1,35.0,0.67,195.0,10.1,62.0,0.0,Miercoles,S
27026,28079035,2022-02-02 02:00:00,2022.0,2.0,2.0,2,35.0,0.67,195.0,8.6,66.0,0.0,Miercoles,S
27027,28079035,2022-02-02 03:00:00,2022.0,2.0,2.0,3,35.0,0.67,195.0,8.0,68.0,0.0,Miercoles,S
27028,28079035,2022-02-02 04:00:00,2022.0,2.0,2.0,4,35.0,0.67,195.0,6.6,71.0,0.0,Miercoles,S
27029,28079035,2022-02-02 05:00:00,2022.0,2.0,2.0,5,35.0,0.67,195.0,5.3,76.0,0.0,Miercoles,S
27030,28079035,2022-02-02 06:00:00,2022.0,2.0,2.0,6,35.0,0.67,195.0,6.1,71.0,0.0,Miercoles,S
27031,28079035,2022-02-02 07:00:00,2022.0,2.0,2.0,7,35.0,0.67,195.0,6.4,69.0,0.0,Miercoles,S
27032,28079035,2022-02-02 08:00:00,2022.0,2.0,2.0,8,35.0,0.67,195.0,5.2,69.0,0.0,Miercoles,S
27033,28079035,2022-02-02 09:00:00,2022.0,2.0,2.0,9,35.0,0.67,195.0,5.2,70.0,0.0,Miercoles,S
27034,28079035,2022-02-02 10:00:00,2022.0,2.0,2.0,10,35.0,0.67,195.0,8.1,62.0,0.0,Miercoles,S
27035,28079035,2022-02-02 11:00:00,2022.0,2.0,2.0,11,35.0,0.67,195.0,9.8,58.0,0.0,Miercoles,S
27036,28079035,2022-02-02 12:00:00,2022.0,2.0,2.0,12,35.0,0.67,195.0,14.8,46.0,0.0,Miercoles,S
27037,28079035,2022-02-02 13:00:00,2022.0,2.0,2.0,13,35.0,0.67,195.0,18.6,37.0,0.0,Miercoles,S
27038,28079035,2022-02-02 14:00:00,2022.0,2.0,2.0,14,35.0,0.67,195.0,20.2,32.0,0.0,Miercoles,S
27039,28079035,2022-02-02 15:00:00,2022.0,2.0,2.0,15,35.0,0.67,195.0,21.2,28.0,0.0,Miercoles,S
27040,28079035,2022-02-02 16:00:00,2022.0,2.0,2.0,16,35.0,0.67,195.0,22.6,26.0,0.0,Miercoles,S
27041,28079035,2022-02-02 17:00:00,2022.0,2.0,2.0,17,35.0,0.67,195.0,20.6,29.0,0.0,Miercoles,S
27042,28079035,2022-02-02 18:00:00,2022.0,2.0,2.0,18,35.0,0.67,195.0,17.9,32.0,0.0,Miercoles,S
27043,28079035,2022-02-02 19:00:00,2022.0,2.0,2.0,19,35.0,0.67,195.0,16.2,38.0,0.0,Miercoles,S
27044,28079035,2022-02-02 20:00:00,2022.0,2.0,2.0,20,35.0,0.67,195.0,14.9,42.0,0.0,Miercoles,S
27045,28079035,2022-02-02 21:00:00,2022.0,2.0,2.0,21,35.0,0.67,195.0,13.8,46.0,0.0,Miercoles,S
27046,28079035,2022-02-02 22:00:00,2022.0,2.0,2.0,22,35.0,0.67,195.0,12.2,49.0,0.0,Miercoles,S
27047,28079035,2022-02-02 23:00:00,2022.0,2.0,2.0,23,35.0,0.67,195.0,10.2,53.0,0.0,Miercoles,S
27048,28079035,2022-02-03 00:00:00,2022.0,2.0,3.0,0,35.0,0.67,195.0,9.5,55.0,0.0,Jueves,S
27049,28079035,2022-02-03 01:00:00,2022.0,2.0,3.0,1,35.0,0.67,195.0,8.9,57.0,0.0,Jueves,S
27050,28079035,2022-02-03 02:00:00,2022.0,2.0,3.0,2,35.0,0.67,195.0,8.6,58.0,0.0,Jueves,S
27051,28079035,2022-02-03 03:00:00,2022.0,2.0,3.0,3,35.0,0.67,195.0,6.9,62.0,0.0,Jueves,S
27052,28079035,2022-02-03 04:00:00,2022.0,2.0,3.0,4,35.0,0.67,195.0,7.4,61.0,0.0,Jueves,S
27053,28079035,2022-02-03 05:00:00,2022.0,2.0,3.0,5,35.0,0.67,195.0,5.5,64.0,0.0,Jueves,S
27054,28079035,2022-02-03 06:00:00,2022.0,2.0,3.0,6,35.0,0.67,195.0,5.6,64.0,0.0,Jueves,S
27055,28079035,2022-02-03 07:00:00,2022.0,2.0,3.0,7,35.0,0.67,195.0,5.5,62.0,0.0,Jueves,S
27056,28079035,2022-02-03 08:00:00,2022.0,2.0,3.0,8,35.0,0.67,195.0,5.3,61.0,0.0,Jueves,S
27057,28079035,2022-02-03 09:00:00,2022.0,2.0,3.0,9,35.0,0.67,195.0,5.7,59.0,0.0,Jueves,S
27058,28079035,2022-02-03 10:00:00,2022.0,2.0,3.0,10,35.0,0.67,195.0,7.6,53.0,0.0,Jueves,S
27059,28079035,2022-02-03 11:00:00,2022.0,2.0,3.0,11,35.0,0.67,195.0,10.9,47.0,0.0,Jueves,S
27060,28079035,2022-02-03 12:00:00,2022.0,2.0,3.0,12,35.0,0.67,195.0,14.1,43.0,0.0,Jueves,S
27061,28079035,2022-02-03 13:00:00,2022.0,2.0,3.0,13,35.0,0.67,195.0,17.3,39.0,0.0,Jueves,S
27062,28079035,2022-02-03 14:00:00,2022.0,2.0,3.0,14,35.0,0.67,195.0,17.3,40.0,0.0,Jueves,S
27063,28079035,2022-02-03 15:00:00,2022.0,2.0,3.0,15,35.0,0.67,195.0,18.2,39.0,0.0,Jueves,S
27064,28079035,2022-02-03 16:00:00,2022.0,2.0,3.0,16,35.0,0.67,195.0,17.8,41.0,0.0,Jueves,S
27065,28079035,2022-02-03 17:00:00,2022.0,2.0,3.0,17,35.0,0.67,195.0,17.4,42.0,0.0,Jueves,S
27066,28079035,2022-02-03 18:00:00,2022.0,2.0,3.0,18,35.0,0.67,195.0,16.0,47.0,0.0,Jueves,S
27067,28079035,2022-02-03 19:00:00,2022.0,2.0,3.0,19,35.0,0.67,195.0,14.7,52.0,0.0,Jueves,S
27068,28079035,2022-02-03 20:00:00,2022.0,2.0,3.0,20,35.0,0.67,195.0,13.7,55.0,0.0,Jueves,S
